instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
piano,irmas,openmic,0.9534883720930233,0.8913043478260869,0.9213483146067417,184.0,0.8875502008032129,0.954180602006689,0.9855248995869423,openl3-klda
saxophone,irmas,openmic,0.7478632478632479,0.8293838862559242,0.7865168539325842,211.0,0.7519582245430809,0.8159098423895074,0.8326730305394172,openl3-klda
trumpet,irmas,openmic,0.8541666666666666,0.2303370786516854,0.3628318584070796,178.0,0.6335877862595419,0.7508492291612229,0.7155513546463241,openl3-klda
violin,irmas,openmic,0.8620689655172413,0.7510729613733905,0.8027522935779816,233.0,0.7485380116959064,0.8066700791432059,0.8849838637370459,openl3-klda
voice,irmas,openmic,0.9428571428571428,0.853448275862069,0.8959276018099547,116.0,0.8783068783068783,0.9668162494095418,0.978184397784679,openl3-klda
cello,openmic,openmic,0.8181818181818182,0.7964601769911505,0.8071748878923767,113.0,0.8018433179723502,0.9006126616746085,0.9009984670868973,openl3-klda
clarinet,openmic,openmic,0.36585365853658536,0.6164383561643836,0.45918367346938777,73.0,0.6613418530351438,0.710445205479452,0.41782292643043517,openl3-klda
flute,openmic,openmic,0.475,0.8028169014084507,0.5968586387434556,71.0,0.6844262295081968,0.7805910608157616,0.5419556654586205,openl3-klda
guitar,openmic,openmic,0.9886363636363636,0.9613259668508287,0.9747899159663865,181.0,0.9644268774703557,0.9966236955187231,0.9986886021421851,openl3-klda
organ,openmic,openmic,0.5555555555555556,0.39215686274509803,0.4597701149425288,51.0,0.7445652173913043,0.8015627303553,0.6025209836666973,openl3-klda
piano,openmic,openmic,0.9572192513368984,0.9728260869565217,0.9649595687331537,184.0,0.9477911646586346,0.9774247491638796,0.9912903266315034,openl3-klda
saxophone,openmic,openmic,0.827906976744186,0.8436018957345972,0.8356807511737089,211.0,0.8172323759791122,0.8939435688305962,0.909355503967854,openl3-klda
trumpet,openmic,openmic,0.7263681592039801,0.8202247191011236,0.7704485488126649,178.0,0.7786259541984732,0.8524954272275934,0.816123195699995,openl3-klda
violin,openmic,openmic,0.8873873873873874,0.8454935622317596,0.865934065934066,233.0,0.8216374269005848,0.9090443753199196,0.9467693761181133,openl3-klda
voice,openmic,openmic,0.925,0.9568965517241379,0.9406779661016949,116.0,0.9259259259259259,0.9678790741615494,0.9795819513729302,openl3-klda
cello,openmic,irmas,0.16299559471365638,0.7872340425531915,0.2700729927007299,94.0,0.7599039615846338,0.856179957771642,0.3696192140272603,openl3-klda
clarinet,openmic,irmas,0.25,0.6929133858267716,0.3674321503131524,127.0,0.8181272509003601,0.8551467616255571,0.3154341189573671,openl3-klda
flute,openmic,irmas,0.23961661341853036,0.6198347107438017,0.3456221198156682,121.0,0.82953181272509,0.7926769905587204,0.260188699409567,openl3-klda
guitar,openmic,irmas,0.4109396914446003,0.846820809248555,0.5533522190745988,346.0,0.7160864345738295,0.8651339989490278,0.6301055309540824,openl3-klda
organ,openmic,irmas,0.0,0.0,0.0,174.0,0.8781512605042017,0.3479592308403439,0.07465880037567225,openl3-klda
piano,openmic,irmas,0.21407185628742514,0.8411764705882353,0.3412887828162291,170.0,0.6686674669867947,0.8715712488203838,0.6030862166319562,openl3-klda
saxophone,openmic,irmas,0.22604422604422605,0.6133333333333333,0.33034111310592457,150.0,0.776110444177671,0.7765303430079156,0.28254930175432624,openl3-klda
trumpet,openmic,irmas,0.36259541984732824,0.6333333333333333,0.4611650485436893,150.0,0.8667466986794717,0.8528364116094985,0.44177140863816106,openl3-klda
violin,openmic,irmas,0.20576923076923076,0.7482517482517482,0.3227752639517345,143.0,0.7304921968787516,0.8046871054093642,0.33284135263521364,openl3-klda
voice,openmic,irmas,0.6027397260273972,0.9214659685863874,0.7287784679089027,191.0,0.9213685474189676,0.9760404649924571,0.8889308163818619,openl3-klda
cello,irmas,irmas,0.38425925925925924,0.8829787234042553,0.535483870967742,94.0,0.9135654261704682,0.9653781603594824,0.708849988940015,openl3-mklda
clarinet,irmas,irmas,0.40625,0.7165354330708661,0.5185185185185185,127.0,0.8985594237695078,0.9122960507129592,0.6726222624471944,openl3-mklda
flute,irmas,irmas,0.35546875,0.7520661157024794,0.48275862068965525,121.0,0.882953181272509,0.9019337238225147,0.5960106239192404,openl3-mklda
guitar,irmas,irmas,0.5432300163132137,0.9624277456647399,0.6944734098018769,346.0,0.8241296518607443,0.9587975126992467,0.8368344584036171,openl3-mklda
