instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
saxophone,irmas,openmic,0.7777777777777778,0.45901639344262296,0.5773195876288659,305.0,0.6740858505564388,0.7539668083383931,0.7429507879485364,openl3-klda
trumpet,irmas,openmic,0.697986577181208,0.3270440251572327,0.4453961456102783,318.0,0.6700636942675159,0.7293510026530914,0.6317863259566169,openl3-klda
violin,irmas,openmic,0.8795986622073578,0.6675126903553299,0.759018759018759,394.0,0.7353407290015848,0.8556833515389062,0.8969220363684769,openl3-klda
voice,irmas,openmic,0.9791666666666666,0.6294642857142857,0.7663043478260869,224.0,0.7700534759358288,0.964732142857143,0.9755009311251588,openl3-klda
cello,openmic,irmas,0.18564356435643564,0.7978723404255319,0.30120481927710846,94.0,0.7911164465786314,0.8652752964105895,0.34616385614784856,openl3-klda
clarinet,openmic,irmas,0.286231884057971,0.6220472440944882,0.3920595533498759,127.0,0.8529411764705882,0.8540109386911432,0.2849022494413534,openl3-klda
flute,openmic,irmas,0.22252747252747251,0.6694214876033058,0.334020618556701,121.0,0.8061224489795918,0.802134317580037,0.26505044919937726,openl3-klda
guitar,openmic,irmas,0.5018181818181818,0.7976878612716763,0.6160714285714286,346.0,0.7935174069627852,0.8793221229637413,0.680992517004811,openl3-klda
organ,openmic,irmas,0.043209876543209874,0.040229885057471264,0.041666666666666664,174.0,0.8067226890756303,0.35748898339034235,0.07689178022812848,openl3-klda
piano,openmic,irmas,0.28007889546351084,0.8352941176470589,0.4194977843426883,170.0,0.7641056422569028,0.8855103806228373,0.6976701096341762,openl3-klda
saxophone,openmic,irmas,0.23943661971830985,0.68,0.35416666666666663,150.0,0.7767106842737095,0.8073175021987686,0.3007169063953693,openl3-klda
trumpet,openmic,irmas,0.37209302325581395,0.7466666666666667,0.4966740576496674,150.0,0.8637454981992797,0.8930211081794196,0.5556328842732343,openl3-klda
violin,openmic,irmas,0.2493368700265252,0.6573426573426573,0.36153846153846153,143.0,0.8007202881152461,0.81608804852403,0.3586427216206695,openl3-klda
voice,openmic,irmas,0.5515151515151515,0.9528795811518325,0.6986564299424184,191.0,0.9057623049219687,0.9833561096814268,0.9328330256668802,openl3-klda
