instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
guitar-ac,A,A,0.734375,0.9591836734693877,0.831858407079646,98.0,0.9498680738786279,0.9875231910946196,0.9172275776443021,openl3-lda
guitar-el,A,A,0.7151515151515152,0.9076923076923077,0.8,130.0,0.9221635883905013,0.9734688878000981,0.8953761336046449,openl3-lda
organ,A,A,0.8292682926829268,0.918918918918919,0.8717948717948718,74.0,0.9736147757255936,0.9930061640587956,0.9357902888876054,openl3-lda
piano,A,A,0.7380952380952381,0.7948717948717948,0.7654320987654322,39.0,0.974934036939314,0.9881245319353804,0.836201544782691,openl3-lda
saxophone,A,A,0.4807692307692308,0.7142857142857143,0.5747126436781609,35.0,0.9511873350923483,0.8799841928472635,0.5407449039585098,openl3-lda
trumpet,A,A,0.7857142857142857,0.8048780487804879,0.7951807228915663,41.0,0.9775725593667546,0.967173521107596,0.8325147896303255,openl3-lda
violin,A,A,0.3431372549019608,0.7608695652173914,0.4729729729729731,46.0,0.8970976253298153,0.9352405959941377,0.5451624634436258,openl3-lda
voice,A,A,0.9263157894736842,0.946236559139785,0.9361702127659575,186.0,0.9683377308707124,0.9911365516204226,0.9819993998983836,openl3-lda
cello,A,B,0.4657534246575342,0.5,0.48226950354609927,68.0,0.9219251336898395,0.9049460614695706,0.5274379685435993,openl3-lda
clarinet,A,B,0.2978723404255319,0.6086956521739131,0.39999999999999997,92.0,0.8203208556149733,0.7927948836969416,0.326889617853378,openl3-lda
flute,A,B,0.27631578947368424,0.5915492957746479,0.3766816143497759,71.0,0.8513368983957219,0.8437010954616588,0.3546104528875611,openl3-lda
guitar-ac,A,B,0.6111111111111112,0.873015873015873,0.7189542483660131,63.0,0.9540106951871657,0.9776831221785349,0.8894948551288117,openl3-lda
guitar-el,A,B,0.3974358974358974,0.5,0.4428571428571429,62.0,0.9165775401069519,0.8196800059121311,0.47070028125281127,openl3-lda
organ,A,B,0.6335877862595419,0.8556701030927835,0.7280701754385965,97.0,0.9336898395721925,0.9739192480870014,0.8225031875863372,openl3-lda
piano,A,B,0.8136645962732919,0.916083916083916,0.8618421052631579,143.0,0.9550802139037433,0.983709472345836,0.9263781398447487,openl3-lda
saxophone,A,B,0.375,0.34146341463414637,0.35744680851063826,123.0,0.8385026737967914,0.7540049661580358,0.351351245103463,openl3-lda
trumpet,A,B,0.5,0.49523809523809526,0.49760765550239233,105.0,0.8877005347593583,0.8372920252438324,0.4883607337513962,openl3-lda
violin,A,B,0.22518159806295399,0.9207920792079208,0.36186770428015563,101.0,0.6491978609625668,0.8586556497376356,0.4543072236101999,openl3-lda
voice,A,B,0.6,0.6,0.6,10.0,0.9914438502673797,0.9874594594594595,0.7116992747708881,openl3-lda
cello,B,B,0.84,0.9264705882352942,0.881118881118881,68.0,0.9818181818181818,0.994453490738856,0.9440420717318089,openl3-lda
clarinet,B,B,0.65,0.8478260869565217,0.7358490566037735,92.0,0.9401069518716577,0.967932848522358,0.8337685120892397,openl3-lda
flute,B,B,0.6436781609195402,0.7887323943661971,0.7088607594936709,71.0,0.9508021390374332,0.9684891757955139,0.8278935444754768,openl3-lda
guitar-ac,B,B,0.8026315789473685,0.9682539682539683,0.8776978417266187,63.0,0.9818181818181818,0.9971967380224261,0.9565935586155518,openl3-lda
guitar-el,B,B,0.7236842105263158,0.8870967741935484,0.7971014492753624,62.0,0.9700534759358289,0.9860880168495731,0.8583924333837601,openl3-lda
organ,B,B,0.6714285714285714,0.9690721649484536,0.7932489451476792,97.0,0.9475935828877006,0.9918190094235169,0.9361126397053342,openl3-lda
piano,B,B,0.9574468085106383,0.9440559440559441,0.9507042253521127,143.0,0.9850267379679144,0.9963004167549623,0.985516556653119,openl3-lda
saxophone,B,B,0.5384615384615384,0.7967479674796748,0.6426229508196721,123.0,0.8834224598930481,0.9246165244903679,0.6983402606748358,openl3-lda
trumpet,B,B,0.5590062111801242,0.8571428571428571,0.6766917293233082,105.0,0.9080213903743316,0.9575788869764773,0.8510485209314385,openl3-lda
violin,B,B,0.541095890410959,0.7821782178217822,0.639676113360324,101.0,0.9048128342245989,0.9471234893273499,0.751928061899908,openl3-lda
voice,B,B,1.0,0.6,0.7499999999999999,10.0,0.9957219251336898,0.9991351351351351,0.9413888888888889,openl3-lda
cello,B,A,0.2682926829268293,0.36666666666666664,0.30985915492957744,30.0,0.9353562005277045,0.8929945054945055,0.3456353498214032,openl3-lda
clarinet,B,A,0.2717391304347826,0.7142857142857143,0.3937007874015748,35.0,0.8984168865435356,0.8625963248369888,0.3156506826907175,openl3-lda
flute,B,A,0.2898550724637681,0.45454545454545453,0.35398230088495575,44.0,0.9036939313984169,0.7986058059587472,0.332096033627716,openl3-lda
guitar-ac,B,A,0.7706422018348624,0.8571428571428571,0.8115942028985508,98.0,0.9485488126649076,0.9698824984539272,0.8641588386702667,openl3-lda
guitar-el,B,A,0.564625850340136,0.6384615384615384,0.5992779783393501,130.0,0.8535620052770448,0.8649069083782459,0.6594838275643493,openl3-lda
organ,B,A,0.2777777777777778,0.8108108108108109,0.4137931034482759,74.0,0.7757255936675461,0.8934724197882093,0.5791913185185119,openl3-lda
piano,B,A,0.5405405405405406,0.5128205128205128,0.5263157894736842,39.0,0.9525065963060686,0.9577047894154987,0.6647685046816519,openl3-lda
saxophone,B,A,0.09944751381215469,0.5142857142857142,0.16666666666666666,35.0,0.762532981530343,0.7432918395573997,0.10541275782335732,openl3-lda
trumpet,B,A,0.35714285714285715,0.6097560975609756,0.45045045045045046,41.0,0.9195250659630607,0.8574684491614791,0.5686463599153766,openl3-lda
violin,B,A,0.2204724409448819,0.6086956521739131,0.32369942196531787,46.0,0.8456464379947229,0.8394601856375183,0.34880205439981743,openl3-lda
voice,B,A,0.9379310344827586,0.7311827956989247,0.8217522658610272,186.0,0.9221635883905013,0.9657493044589819,0.9301738209448022,openl3-lda
