instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
saxophone,irmas,openmic,0.6926070038910506,0.8436018957345972,0.7606837606837608,211.0,0.7075718015665796,0.7852419265953928,0.8198928078975649,openl3-mklda
trumpet,irmas,openmic,0.7708333333333334,0.20786516853932585,0.3274336283185841,178.0,0.6132315521628499,0.731904886333943,0.6908607313215418,openl3-mklda
violin,irmas,openmic,0.8364485981308412,0.7682403433476395,0.8008948545861297,233.0,0.7397660818713451,0.8098200574871047,0.8924568634372011,openl3-mklda
voice,irmas,openmic,0.9680851063829787,0.7844827586206896,0.8666666666666667,116.0,0.8518518518518519,0.9708313651393481,0.9795475249216922,openl3-mklda
cello,openmic,openmic,0.8181818181818182,0.7964601769911505,0.8071748878923767,113.0,0.8018433179723502,0.9007828454731109,0.9007139227291246,openl3-mklda
clarinet,openmic,openmic,0.3524590163934426,0.589041095890411,0.441025641025641,73.0,0.6517571884984026,0.7090182648401826,0.4180600204426602,openl3-mklda
flute,openmic,openmic,0.494949494949495,0.6901408450704225,0.5764705882352941,71.0,0.7049180327868853,0.7752991940079784,0.5388653575644021,openl3-mklda
guitar,openmic,openmic,0.9887005649717514,0.9668508287292817,0.9776536312849162,181.0,0.9683794466403162,0.9969306322897483,0.9988428521809521,openl3-mklda
organ,openmic,openmic,0.5675675675675675,0.4117647058823529,0.47727272727272724,51.0,0.75,0.8008255933952528,0.6003726910019582,openl3-mklda
piano,openmic,openmic,0.9572192513368984,0.9728260869565217,0.9649595687331537,184.0,0.9477911646586346,0.9774247491638796,0.9912805615951328,openl3-mklda
saxophone,openmic,openmic,0.839622641509434,0.8436018957345972,0.8416075650118204,211.0,0.825065274151436,0.8991788823983248,0.9132879812169663,openl3-mklda
trumpet,openmic,openmic,0.7178217821782178,0.8146067415730337,0.763157894736842,178.0,0.7709923664122137,0.8516592631303893,0.8142249728461972,openl3-mklda
