instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
clarinet,irmas,irmas,0.3554817275747508,0.84251968503937,0.5,127.0,0.8715486194477791,0.9103927798498872,0.613195332295893,yamnet-klda
flute,irmas,irmas,0.24154589371980675,0.8264462809917356,0.3738317757009345,121.0,0.7989195678271308,0.8684853834015351,0.5579850393247663,yamnet-klda
guitar,irmas,irmas,0.5846153846153846,0.8786127167630058,0.7020785219399539,346.0,0.8451380552220888,0.9360527237694868,0.823874102781225,yamnet-klda
organ,irmas,irmas,0.673469387755102,0.9482758620689655,0.7875894988066826,174.0,0.946578631452581,0.9828125481495177,0.8851888371051411,yamnet-klda
piano,irmas,irmas,0.6637554585152838,0.8941176470588236,0.7619047619047619,170.0,0.9429771908763506,0.9706393519974835,0.8779953516853534,yamnet-klda
saxophone,irmas,irmas,0.2912371134020619,0.7533333333333333,0.4200743494423792,150.0,0.8127250900360145,0.8769085312225154,0.5088495273240244,yamnet-klda
trumpet,irmas,irmas,0.49224806201550386,0.8466666666666667,0.6225490196078431,150.0,0.907563025210084,0.955712401055409,0.8449534176493365,yamnet-klda
violin,irmas,irmas,0.3493975903614458,0.8111888111888111,0.488421052631579,143.0,0.8541416566626651,0.9011198912709091,0.639761951712584,yamnet-klda
voice,irmas,irmas,0.663003663003663,0.9476439790575916,0.7801724137931033,191.0,0.9387755102040817,0.9857449640606976,0.9128587973589426,yamnet-klda
cello,irmas,openmic,0.7589285714285714,0.7522123893805309,0.7555555555555556,113.0,0.7465437788018433,0.8227535738597685,0.8336849052364975,yamnet-klda
clarinet,irmas,openmic,0.45121951219512196,0.5068493150684932,0.4774193548387097,73.0,0.7412140575079872,0.7310502283105023,0.4530617218545694,yamnet-klda
flute,irmas,openmic,0.569620253164557,0.6338028169014085,0.6000000000000001,71.0,0.7540983606557377,0.7739965806399087,0.6374399691596981,yamnet-klda
guitar,irmas,openmic,0.9883720930232558,0.9392265193370166,0.9631728045325779,181.0,0.9486166007905138,0.9834254143646408,0.993964240967722,yamnet-klda
organ,irmas,openmic,0.5614035087719298,0.6274509803921569,0.5925925925925926,51.0,0.7608695652173914,0.7610201975527053,0.5826550552952304,yamnet-klda
piano,irmas,openmic,0.9567901234567902,0.842391304347826,0.8959537572254336,184.0,0.8554216867469879,0.9107023411371238,0.9654781521498204,yamnet-klda
saxophone,irmas,openmic,0.7660550458715596,0.7914691943127962,0.7785547785547784,211.0,0.7519582245430809,0.8283919321062494,0.8514805031269267,yamnet-klda
trumpet,irmas,openmic,0.7388535031847133,0.651685393258427,0.6925373134328358,178.0,0.7379134860050891,0.8185262607786778,0.78031946430026,yamnet-klda
violin,irmas,openmic,0.900990099009901,0.7811158798283262,0.8367816091954022,233.0,0.7923976608187134,0.8573453557506793,0.9245450258161767,yamnet-klda
voice,irmas,openmic,0.9454545454545454,0.896551724137931,0.920353982300885,116.0,0.9047619047619048,0.9684695323571091,0.9778542630712679,yamnet-klda
cello,openmic,openmic,0.8482142857142857,0.8407079646017699,0.8444444444444443,113.0,0.8387096774193549,0.9218856364874063,0.9181898995462093,yamnet-klda
clarinet,openmic,openmic,0.34177215189873417,0.7397260273972602,0.4675324675324675,73.0,0.6070287539936102,0.7287100456621005,0.4690769858912658,yamnet-klda
flute,openmic,openmic,0.4745762711864407,0.7887323943661971,0.5925925925925927,71.0,0.6844262295081968,0.8069689815191728,0.6869798485403352,yamnet-klda
guitar,openmic,openmic,1.0,0.9447513812154696,0.9715909090909092,181.0,0.9604743083003953,0.9942449355432781,0.9979620096959063,yamnet-klda
organ,openmic,openmic,0.5576923076923077,0.5686274509803921,0.5631067961165048,51.0,0.7554347826086957,0.8192540173964323,0.6068049794158676,yamnet-klda
piano,openmic,openmic,0.9468085106382979,0.967391304347826,0.956989247311828,184.0,0.9357429718875502,0.9786789297658863,0.9919509405953113,yamnet-klda
saxophone,openmic,openmic,0.8476190476190476,0.8436018957345972,0.845605700712589,211.0,0.8302872062663186,0.910751680811198,0.9241070531143658,yamnet-klda
trumpet,openmic,openmic,0.7555555555555555,0.7640449438202247,0.7597765363128491,178.0,0.7811704834605598,0.869558400836164,0.843217815520714,yamnet-klda
violin,openmic,openmic,0.9066666666666666,0.8755364806866953,0.8908296943231441,233.0,0.8538011695906432,0.9201874237114619,0.9541028001012432,yamnet-klda
voice,openmic,openmic,0.9411764705882353,0.9655172413793104,0.9531914893617022,116.0,0.9417989417989417,0.9822862541332075,0.9859971707867323,yamnet-klda
cello,openmic,irmas,0.20833333333333334,0.851063829787234,0.33472803347280333,94.0,0.8091236494597839,0.8924191976611986,0.5571091184633947,yamnet-klda
clarinet,openmic,irmas,0.23311546840958605,0.84251968503937,0.36518771331058014,127.0,0.7767106842737095,0.8791371838754074,0.5453360373232005,yamnet-klda
flute,openmic,irmas,0.2175824175824176,0.8181818181818182,0.34375,121.0,0.773109243697479,0.8689026184171815,0.5337547199235675,yamnet-klda
guitar,openmic,irmas,0.5241779497098646,0.7832369942196532,0.6280417149478564,346.0,0.8073229291716687,0.8862256962690489,0.6931437048542032,yamnet-klda
organ,openmic,irmas,0.2028985507246377,0.08045977011494253,0.11522633744855966,174.0,0.8709483793517407,0.6616128932852607,0.17563061914781591,yamnet-klda
piano,openmic,irmas,0.19318181818181818,0.9,0.31808731808731805,170.0,0.6062424969987995,0.8865563070147846,0.6931235317262441,yamnet-klda
saxophone,openmic,irmas,0.2422680412371134,0.6266666666666667,0.34944237918215615,150.0,0.7899159663865546,0.8036543535620052,0.3668245895753361,yamnet-klda
trumpet,openmic,irmas,0.3055555555555556,0.88,0.45360824742268036,150.0,0.8091236494597839,0.9178320140721196,0.6630646649214339,yamnet-klda
violin,openmic,irmas,0.22933884297520662,0.7762237762237763,0.3540669856459331,143.0,0.7569027611044418,0.8367410658940534,0.4231560224692359,yamnet-klda
voice,openmic,irmas,0.505586592178771,0.9476439790575916,0.6593806921675773,191.0,0.8877551020408163,0.9721182003727039,0.861401276498602,yamnet-klda
cello,irmas,irmas,0.3293172690763052,0.8723404255319149,0.47813411078717194,94.0,0.8925570228091236,0.9451437388338476,0.7036731520016068,yamnet-mklda
clarinet,irmas,irmas,0.3540983606557377,0.8503937007874016,0.5,127.0,0.8703481392557023,0.9240584692995247,0.6456616579353351,yamnet-mklda
flute,irmas,irmas,0.33112582781456956,0.8264462809917356,0.4728132387706856,121.0,0.8661464585834334,0.9039396613977374,0.6248061587776781,yamnet-mklda
guitar,irmas,irmas,0.6290983606557377,0.8872832369942196,0.7362110311750599,346.0,0.8679471788715486,0.9516574706603609,0.8525506032300378,yamnet-mklda
organ,irmas,irmas,0.5871886120996441,0.9482758620689655,0.7252747252747254,174.0,0.924969987995198,0.9826392098856738,0.8786378294649286,yamnet-mklda
piano,irmas,irmas,0.6711711711711712,0.8764705882352941,0.7602040816326531,170.0,0.943577430972389,0.9613597043095313,0.8632065843774427,yamnet-mklda
saxophone,irmas,irmas,0.2972972972972973,0.7333333333333333,0.42307692307692313,150.0,0.8199279711884754,0.8706816182937555,0.4925411223109617,yamnet-mklda
trumpet,irmas,irmas,0.5378151260504201,0.8533333333333334,0.6597938144329897,150.0,0.9207683073229291,0.9581002638522428,0.8492402859079671,yamnet-mklda
violin,irmas,irmas,0.36893203883495146,0.7972027972027972,0.5044247787610621,143.0,0.865546218487395,0.8932085642525563,0.6181294088880895,yamnet-mklda
voice,irmas,irmas,0.6308243727598566,0.9214659685863874,0.7489361702127659,191.0,0.929171668667467,0.9798846392758898,0.9034199544594909,yamnet-mklda
cello,irmas,openmic,0.7476635514018691,0.7079646017699115,0.7272727272727274,113.0,0.7235023041474654,0.7922055820285909,0.8055940020520896,yamnet-mklda
clarinet,irmas,openmic,0.39361702127659576,0.5068493150684932,0.44311377245508987,73.0,0.7028753993610224,0.7217465753424657,0.4521448199286029,yamnet-mklda
flute,irmas,openmic,0.46017699115044247,0.7323943661971831,0.5652173913043478,71.0,0.6721311475409836,0.7404542864121143,0.6079109069716065,yamnet-mklda
guitar,irmas,openmic,0.9881656804733728,0.9226519337016574,0.9542857142857143,181.0,0.9367588932806324,0.9765960712093308,0.9915742576923812,yamnet-mklda
organ,irmas,openmic,0.5217391304347826,0.7058823529411765,0.6,51.0,0.7391304347826086,0.7879994102904319,0.6159849285314759,yamnet-mklda
piano,irmas,openmic,0.9803921568627451,0.8152173913043478,0.8902077151335311,184.0,0.8514056224899599,0.942056856187291,0.9792959864505625,yamnet-mklda
saxophone,irmas,openmic,0.8297872340425532,0.7393364928909952,0.7819548872180452,211.0,0.7728459530026109,0.8562217568610162,0.8691401557113614,yamnet-mklda
trumpet,irmas,openmic,0.7191780821917808,0.5898876404494382,0.6481481481481481,178.0,0.7099236641221374,0.7923700026130127,0.7511924901197377,yamnet-mklda
violin,irmas,openmic,0.915,0.7854077253218884,0.8452655889145496,233.0,0.804093567251462,0.8648659290467379,0.9304721553077693,yamnet-mklda
voice,irmas,openmic,0.9439252336448598,0.8706896551724138,0.905829596412556,116.0,0.8888888888888888,0.9671705243268778,0.9795497167921503,yamnet-mklda
cello,openmic,openmic,0.8482142857142857,0.8407079646017699,0.8444444444444443,113.0,0.8387096774193549,0.9223961878829134,0.9191244657032083,yamnet-mklda
clarinet,openmic,openmic,0.3333333333333333,0.726027397260274,0.45689655172413796,73.0,0.597444089456869,0.7288812785388128,0.46732947188056984,yamnet-mklda
flute,openmic,openmic,0.47058823529411764,0.7887323943661971,0.5894736842105263,71.0,0.680327868852459,0.8068061548481642,0.6863939617558183,yamnet-mklda
guitar,openmic,openmic,1.0,0.9447513812154696,0.9715909090909092,181.0,0.9604743083003953,0.9945518723143034,0.9980504148700151,yamnet-mklda
organ,openmic,openmic,0.5370370370370371,0.5686274509803921,0.5523809523809524,51.0,0.7445652173913043,0.8179271708683473,0.604281903597141,yamnet-mklda
piano,openmic,openmic,0.9468085106382979,0.967391304347826,0.956989247311828,184.0,0.9357429718875502,0.9793478260869566,0.992178615208146,yamnet-mklda
saxophone,openmic,openmic,0.8647342995169082,0.8483412322274881,0.8564593301435407,211.0,0.8433420365535248,0.9066185385208861,0.9217657756568047,yamnet-mklda
trumpet,openmic,openmic,0.7584269662921348,0.7584269662921348,0.7584269662921348,178.0,0.7811704834605598,0.870551345701594,0.844368111137783,yamnet-mklda
violin,openmic,openmic,0.9066666666666666,0.8755364806866953,0.8908296943231441,233.0,0.8538011695906432,0.9201874237114619,0.9540840025077433,yamnet-mklda
voice,openmic,openmic,0.9401709401709402,0.9482758620689655,0.944206008583691,116.0,0.9312169312169312,0.9739017477562589,0.9776554738088995,yamnet-mklda
cello,openmic,irmas,0.20618556701030927,0.851063829787234,0.33195020746887965,94.0,0.8067226890756303,0.8916409506794435,0.5564423651498845,yamnet-mklda
clarinet,openmic,irmas,0.2291220556745182,0.84251968503937,0.36026936026936024,127.0,0.7719087635054022,0.880267890490297,0.5475410897698183,yamnet-mklda
flute,openmic,irmas,0.22072072072072071,0.8099173553719008,0.34690265486725663,121.0,0.7785114045618248,0.8685335259033405,0.5346051527849787,yamnet-mklda
guitar,openmic,irmas,0.5403050108932462,0.7167630057803468,0.6161490683229814,346.0,0.8145258103241296,0.8847061657032754,0.6761496173625153,yamnet-mklda
organ,openmic,irmas,0.19444444444444445,0.08045977011494253,0.11382113821138211,174.0,0.8691476590636255,0.6520561770053311,0.17050886150055727,yamnet-mklda
piano,openmic,irmas,0.2099290780141844,0.8705882352941177,0.33828571428571425,170.0,0.6524609843937575,0.8846807172066687,0.6895724363778772,yamnet-mklda
saxophone,openmic,irmas,0.236318407960199,0.6333333333333333,0.3442028985507246,150.0,0.7827130852340937,0.7959498680738786,0.3633176404917084,yamnet-mklda
trumpet,openmic,irmas,0.3062645011600928,0.88,0.45438898450946646,150.0,0.8097238895558223,0.9152902374670185,0.6526808948720462,yamnet-mklda
violin,openmic,irmas,0.2286902286902287,0.7692307692307693,0.3525641025641026,143.0,0.7575030012004802,0.8366859666925327,0.4249612363425539,yamnet-mklda
voice,openmic,irmas,0.43333333333333335,0.9528795811518325,0.5957446808510639,191.0,0.8517406962785115,0.9692821013399593,0.8550931019841199,yamnet-mklda
